y,urban,StrFamilyType,str_prov,bloque,probabilidad_pobreza,probabilidad_pobreza_noreg,Excluded
0,1,monoparental,Central,2,0.23349555925469176,0.0024638114678649996,False
1,1,adultos_y_mayores,Pacífico Central,1,0.2868748249050087,0.4488133664864869,False
0,1,bi-parental,Central,2,0.07577377743796336,0.06063898885315847,True
0,1,bi-parental,Central,1,0.5637499611625437,0.4709110730908718,False
0,0,adultos_y_mayores,Chorotega,3,0.20917632697084626,0.004009032932591864,False
0,1,bi-parental,Pacífico Central,1,0.04471007135069626,0.0010332634877583784,True
0,1,bi-parental,Central,2,0.08543506304143282,0.02083618205492665,True
1,0,monoparental,Central,3,0.17598293059501766,0.11605324966583493,True
0,1,solo_mayores,Central,1,0.29104971137908,0.5570005860550981,False
0,1,bi-parental,Central,1,0.1108578910745483,0.10744740684975636,True
1,1,bi-parental,Huetar Atlántica,1,0.1703267784746796,0.09973606616990424,True
0,1,adultos_y_mayores,Central,2,0.13362660600600382,0.033384066774704436,True
0,1,bi-parental,Huetar Atlántica,2,0.07635760125746105,0.004779018966962288,True
0,1,adultos_y_mayores,Brunca,2,0.0730580272644585,0.0012259000418059565,True
0,0,solo_mayores,Central,2,0.096291828200446,0.05244580797614448,True
0,1,adultos_y_mayores,Central,1,0.11803655394842474,0.3425213198249867,True
1,1,bi-parental,Pacífico Central,1,0.8077842805979559,0.9999999857074324,False
0,1,bi-parental,Central,3,0.14017291348474534,0.18511841667568768,True
0,1,adultos_y_mayores,Central,2,0.08174950600553159,0.002655564678120385,True
0,0,monoparental,Pacífico Central,2,0.25054796335156343,0.6182511945921455,False
0,0,adultos_y_mayores,Central,2,0.08431369996707883,0.0046782225899015895,True
0,1,bi-parental,Central,2,0.18471422718682365,0.09215976887467044,True
0,1,solo_mayores,Central,3,0.10990267670658796,0.05483605247016797,True
0,0,bi-parental,Huetar Norte,1,0.09164825566810623,0.000223708314472238,True
1,0,bi-parental,Brunca,2,0.546282866761709,0.03630357409090735,False
0,0,bi-parental,Brunca,1,0.22113502759094394,0.009703555131094952,False
0,0,solo_mayores,Central,1,0.14144876760411065,0.0010748362336580391,True
0,0,adultos_y_mayores,Huetar Atlántica,1,0.17963886445087884,0.0980859811166762,True
0,0,adultos_y_mayores,Huetar Atlántica,1,0.2950980054296417,0.09744209671689903,False
0,1,bi-parental,Central,1,0.04854202988572826,5.053097923650357e-05,True
1,1,bi-parental,Central,3,0.6772122296648706,0.6921443311327983,False
1,0,monoparental,Brunca,3,0.2831882409411133,0.4921621967267307,False
0,1,bi-parental,Central,1,0.20619935815817206,0.23983048904101986,False
0,1,bi-parental,Central,3,0.3143262104749596,0.19793737428249286,False
1,0,bi-parental,Brunca,3,0.3496362550866963,0.2329614655604401,False
0,1,adultos_y_mayores,Pacífico Central,3,0.09328135893414052,0.09030470220438352,True
0,0,adultos_y_mayores,Pacífico Central,1,0.10141530937443798,0.05430169487766743,True
1,0,bi-parental,Chorotega,3,0.5121595794654592,0.162764045548177,False
0,1,bi-parental,Central,1,0.12753171844827166,0.11952979866888006,True
0,1,solo_mayores,Central,1,0.14393004455107952,0.14136460975147386,True
1,0,bi-parental,Central,2,0.7811243573688076,0.2908857619755013,False
1,1,bi-parental,Central,3,0.436196619356231,0.3211875705132612,False
0,1,bi-parental,Huetar Atlántica,1,0.4786913824721163,0.6346509837094896,False
0,1,adultos_y_mayores,Pacífico Central,2,0.050265177326260464,0.000713971844553983,True
0,0,monoparental,Central,1,0.07911580489972532,0.0022190498894956155,True
0,0,bi-parental,Central,1,0.2903188660940812,0.3975267516442492,False
0,1,solo_mayores,Brunca,3,0.3198096280909651,0.1451466883878658,False
1,1,bi-parental,Pacífico Central,1,0.5315213324656352,0.9236149558183152,False
0,1,bi-parental,Chorotega,2,0.2815973565776616,0.0071466712971445315,False
0,1,monoparental,Central,3,0.0877294999941276,0.008505463053896335,True
0,0,adultos_y_mayores,Pacífico Central,2,0.05543165739114669,0.016073993309866096,True
0,1,bi-parental,Huetar Atlántica,2,0.25575714403579103,0.4805266665159865,False
0,1,bi-parental,Central,2,0.5042580857188269,0.4822736771805901,False
0,1,adultos_y_mayores,Central,2,0.034678073733765184,0.0006658542356911924,True
0,1,bi-parental,Brunca,3,0.3753666730464851,0.19133541299879286,False
0,1,adultos_y_mayores,Chorotega,2,0.21868784304148253,0.6769396961731076,False
0,1,adultos_y_mayores,Central,2,0.13227550473467198,0.0251661421050066,True
0,1,monoparental,Central,3,0.11262811490984236,2.0110426678518417e-06,True
0,0,bi-parental,Central,1,0.11391894618718415,0.1426413749226469,True
1,1,adultos_y_mayores,Central,3,0.4499424500625551,0.7712583678398863,False
0,1,bi-parental,Central,3,0.12144818520895315,0.0004510775050021445,True
1,0,solo_mayores,Brunca,1,0.4435214852959401,0.2922429716224607,False
1,1,solo_mayores,Central,3,0.24809636841435945,0.0021723730423986428,False
0,1,adultos_y_mayores,Central,2,0.04384309398057671,1.0070095111615348e-06,True
0,1,bi-parental,Central,2,0.10345704567168423,0.04029245977818356,True
0,1,adultos_y_mayores,Central,2,0.09218716571582583,0.0377318656284378,True
0,1,adultos_y_mayores,Central,1,0.06921024803645043,0.03750897481844438,True
0,0,adultos_y_mayores,Pacífico Central,2,0.17057555811332878,0.027933899227522815,True
0,0,bi-parental,Brunca,1,0.472951310440861,0.4151577995123552,False
0,1,adultos_y_mayores,Huetar Atlántica,1,0.2619444885088342,0.008710911423465114,False
0,0,solo_mayores,Central,2,0.33486519781186924,0.10517673079929407,False
0,1,adultos_y_mayores,Central,2,0.017323072168684086,2.7696504071723774e-05,True
0,1,bi-parental,Central,1,0.4424530144034009,0.3520581655854273,False
0,1,adultos_y_mayores,Central,1,0.027492702813045302,5.14874073596049e-05,True
0,1,bi-parental,Central,3,0.16671673326065528,0.3713671653640317,True
0,1,solo_mayores,Huetar Norte,2,0.2978539006958588,0.5126583322791116,False
0,1,bi-parental,Central,2,0.08793945907909886,0.03011125279219548,True
0,1,bi-parental,Central,1,0.06026138876316156,0.006483571112619603,True
0,1,adultos_y_mayores,Chorotega,2,0.2571174276649402,0.19329544729761372,False
0,1,solo_mayores,Central,3,0.23321062349662355,0.14971698261497315,False
0,1,adultos_y_mayores,Huetar Atlántica,2,0.057563491797309574,0.04440976879933961,True
0,0,bi-parental,Pacífico Central,3,0.1465514177226693,0.15736614167524615,True
1,0,bi-parental,Central,1,0.16832112770349686,0.039326720932235,True
0,1,adultos_y_mayores,Chorotega,3,0.05845861911681189,0.00026159847984832783,True
0,1,bi-parental,Central,1,0.3699328403220895,0.07143454619736468,False
0,1,adultos_y_mayores,Central,3,0.04810863695033511,0.012224741516516624,True
0,0,adultos_y_mayores,Central,3,0.09042528192565033,0.14667563948478318,True
0,0,adultos_y_mayores,Central,2,0.053426700994559734,0.0020054706375394926,True
0,1,bi-parental,Huetar Norte,1,0.10113484572005367,0.5134621405060913,True
1,1,bi-parental,Central,2,0.6287400209246212,0.8403211340096882,False
0,1,adultos_y_mayores,Central,1,0.06524737261644659,0.02043528309721526,True
0,1,bi-parental,Central,3,0.30791480460342163,0.02069456975653681,False
0,0,bi-parental,Chorotega,3,0.3673175405916041,0.18927943078762613,False
0,1,bi-parental,Central,1,0.1263142273667067,0.18803642418679006,True
0,1,bi-parental,Central,3,0.6248879681478451,0.11476692175849347,False
0,1,adultos_y_mayores,Central,3,0.28264955725805985,0.2040627578308728,False
1,1,solo_mayores,Central,1,0.09486986338492108,0.0018123074870994161,True
0,1,bi-parental,Huetar Norte,1,0.061835179591418224,0.01941566414999945,True
1,1,solo_mayores,Pacífico Central,2,0.2235194979385311,0.7127095249570095,False
0,1,bi-parental,Pacífico Central,1,0.3682234075496139,0.07042819259422918,False
0,1,monoparental,Central,1,0.04822316631148519,0.09387060463328672,True
0,1,adultos_y_mayores,Central,1,0.0363953658317939,0.003450140658913161,True
0,1,bi-parental,Brunca,3,0.04442760046171222,0.0011470673477893293,True
1,0,solo_mayores,Huetar Norte,2,0.2733144141636491,0.03506682787914436,False
1,1,bi-parental,Pacífico Central,2,0.7697065151933388,0.7680144988045982,False
0,1,bi-parental,Central,3,0.04678611193857489,0.00562131663767993,True
1,1,solo_mayores,Central,3,0.3367022655839164,0.21505952752621732,False
0,1,bi-parental,Central,3,0.2395903719881217,0.39086612663559206,False
0,1,adultos_y_mayores,Central,2,0.42130205504701984,0.6563183221071704,False
0,0,bi-parental,Central,3,0.0782633188832904,0.0015038545175954307,True
0,1,adultos_y_mayores,Central,3,0.2583745705345538,0.7819471729290991,False
0,0,adultos_y_mayores,Huetar Norte,3,0.1796351439265761,0.1465145420454949,True
0,1,bi-parental,Central,2,0.03437770859992265,2.4287436307429977e-07,True
1,0,bi-parental,Pacífico Central,2,0.5806955470719097,0.6623029953721743,False
0,1,bi-parental,Chorotega,2,0.08456595103888427,0.7187988271081587,True
1,1,bi-parental,Chorotega,1,0.18889261090980344,0.06947435885714309,True
1,0,bi-parental,Huetar Norte,1,0.7806260885343483,0.8401633858499392,False
0,1,solo_mayores,Central,3,0.1167712664204602,0.050980528409479205,True
0,1,bi-parental,Central,2,0.3207889609799591,0.4457848155865059,False
0,1,adultos_y_mayores,Central,1,0.06111492579295026,0.002229301845826318,True
1,1,adultos_y_mayores,Pacífico Central,1,0.5353080893363557,0.4096969986896003,False
0,1,adultos_y_mayores,Central,3,0.03228933797995025,1.4769025889779043e-06,True
0,0,adultos_y_mayores,Huetar Atlántica,2,0.2920988675607002,0.1985571324017826,False
0,1,monoparental,Central,3,0.2543967153141079,0.96882311954741,False
0,0,bi-parental,Pacífico Central,3,0.1215288605527638,9.318321693012863e-13,True
0,1,bi-parental,Central,2,0.13341963042031768,0.006468210600883206,True
0,1,adultos_y_mayores,Chorotega,2,0.03197599899211863,3.3935896003320346e-05,True
0,1,solo_mayores,Central,2,0.030136144066636155,5.924770806212429e-05,True
0,0,adultos_y_mayores,Central,3,0.06588806445223623,0.0022235283373817525,True
0,0,adultos_y_mayores,Central,2,0.06224451700209086,0.004744799721968613,True
0,0,monoparental,Brunca,1,0.07997580726745056,0.00012344669247845678,True
0,1,solo_mayores,Central,2,0.15327512963178205,0.1007646897293288,True
0,1,adultos_y_mayores,Central,1,0.027030097907936076,5.105231077345361e-11,True
0,1,adultos_y_mayores,Central,3,0.2280215039726466,0.006536308392140322,False
0,0,bi-parental,Central,1,0.10623359284270012,0.02684696891227061,True
0,1,bi-parental,Central,1,0.13008298135337662,0.06911881116511419,True
0,1,bi-parental,Central,1,0.1402556804481946,0.0009247121463300127,True
0,1,bi-parental,Central,3,0.09140615723044404,0.022447631067541773,True
0,0,adultos_y_mayores,Chorotega,1,0.0961096610072858,0.011967917736692864,True
1,1,adultos_y_mayores,Central,3,0.3493546651252539,0.2769020906464261,False
1,1,solo_mayores,Central,3,0.23908130925314305,0.1481486394102115,False
0,0,monoparental,Chorotega,3,0.18972087785617747,0.12063812683091305,True
0,0,adultos_y_mayores,Chorotega,2,0.3512317920862818,0.4648904159120764,False
0,1,bi-parental,Central,3,0.08331878464366188,0.00036285032721873167,True
0,1,adultos_y_mayores,Central,2,0.1866168055796712,0.0704191072884877,True
0,1,adultos_y_mayores,Central,1,0.08408341137199023,0.03046843492605864,True
0,1,adultos_y_mayores,Central,2,0.17721424305866593,0.03288887771830595,True
0,1,bi-parental,Huetar Atlántica,1,0.3001487594611288,0.5239740645379717,False
1,1,monoparental,Pacífico Central,1,0.4896705917750558,0.9483885508420664,False
0,0,bi-parental,Central,1,0.2299425408497437,0.0374105012706821,False
0,1,adultos_y_mayores,Central,2,0.08524564297366713,0.02845008303711215,True
0,0,bi-parental,Central,1,0.19010421034998412,0.006102896505709709,True
0,1,bi-parental,Central,2,0.052757187010491466,1.3044079563322521e-05,True
0,1,bi-parental,Central,1,0.05047856250654192,1.0134246034332483e-07,True
1,0,monoparental,Pacífico Central,3,0.3170392410750253,0.29911303784731896,False
0,0,adultos_y_mayores,Central,1,0.2904151002598874,0.15796705823723514,False
0,0,adultos_y_mayores,Central,2,0.20160189731788367,0.27278453353967624,False
0,1,bi-parental,Central,1,0.12568266260406466,0.3099650810515251,True
1,1,bi-parental,Brunca,2,0.3471518080819663,0.09798719301862707,False
0,1,adultos_y_mayores,Central,2,0.049066933563738035,2.0451665882796313e-06,True
1,1,monoparental,Central,3,0.5731864307074176,0.7486396399196209,False
0,1,adultos_y_mayores,Central,2,0.1800441281536211,0.055466965973148326,True
0,0,bi-parental,Huetar Atlántica,2,0.28187626974409624,0.3817250547607486,False
0,1,bi-parental,Chorotega,3,0.11403947998818376,0.08354139957135719,True
0,1,adultos_y_mayores,Central,2,0.1101139673790716,0.014583321850930371,True
0,1,solo_mayores,Central,3,0.17420675666941066,0.00794375306716703,True
0,1,adultos_y_mayores,Huetar Atlántica,3,0.1834567043598493,0.1875190904494626,True
0,0,adultos_y_mayores,Central,2,0.14621256255874712,0.19060121137210426,True
1,1,bi-parental,Central,2,0.23852379328309214,0.2353035541645793,False
1,0,bi-parental,Huetar Norte,2,0.6121922254391687,0.8411554983737733,False
0,0,bi-parental,Huetar Norte,3,0.14989027794193946,0.04535852501429685,True
1,1,solo_mayores,Brunca,3,0.508587425708829,0.4587734463475295,False
1,1,bi-parental,Central,3,0.2590200455581898,0.10053680638997954,False
0,1,adultos_y_mayores,Central,2,0.24764051445010304,0.1856305725841411,False
0,1,solo_mayores,Central,2,0.13696774121950805,0.038280265422784385,True
0,1,adultos_y_mayores,Central,2,0.1028258979633644,0.008714444169858756,True
0,1,bi-parental,Central,2,0.10146699772221923,0.003732018431421896,True
0,1,adultos_y_mayores,Central,1,0.2714423716807036,0.1400700876064473,False
0,0,bi-parental,Huetar Atlántica,2,0.3917174827974225,0.06208376277732465,False
0,1,bi-parental,Central,2,0.20192296326466114,0.5864218103198091,False
0,1,solo_mayores,Central,1,0.3632391917900702,0.3454873423174488,False
0,1,bi-parental,Central,2,0.03112458507509325,0.00015012155424392758,True
0,1,solo_mayores,Central,3,0.16606492984718785,0.09316601620029856,True
0,0,adultos_y_mayores,Huetar Atlántica,2,0.1983555643279255,0.08422038724549083,True
0,1,adultos_y_mayores,Central,1,0.071083811508577,0.0008341123641947559,True
1,1,adultos_y_mayores,Brunca,3,0.2391136251101507,0.7630725437338959,False
0,1,bi-parental,Central,1,0.14179881629773322,0.0003821303423184138,True
1,1,adultos_y_mayores,Huetar Atlántica,2,0.2476800634713526,0.25571068599403285,False
0,0,bi-parental,Huetar Atlántica,2,0.2494657285045985,7.825089681281554e-09,False
1,1,bi-parental,Central,3,0.17667085195826449,0.011460697253923149,True
1,1,bi-parental,Huetar Norte,2,0.14758130153102078,0.02601443431587705,True
0,1,adultos_y_mayores,Central,3,0.049468705795053865,2.4845025666380838e-06,True
0,1,adultos_y_mayores,Central,3,0.03739666167954275,1.5266046055302325e-08,True
0,0,solo_mayores,Chorotega,3,0.1529757826691512,0.040286725642875054,True
1,0,bi-parental,Huetar Norte,3,0.19978189498735766,0.09846043633810976,True
0,1,adultos_y_mayores,Central,2,0.0926932541359526,0.004083985947256275,True
0,1,adultos_y_mayores,Central,2,0.03852420770344775,4.887933317304877e-07,True
0,1,monoparental,Central,1,0.08338893124025817,9.682276363282712e-06,True
0,1,bi-parental,Huetar Norte,1,0.26552190212798776,0.3996826873560253,False
1,1,adultos_y_mayores,Central,3,0.23707892190354404,0.5099302512880213,False
0,1,bi-parental,Central,1,0.04150177583506448,1.0678974838096935e-07,True
0,0,solo_mayores,Central,3,0.2872270564113336,0.21214356826945832,False
0,0,adultos_y_mayores,Chorotega,1,0.3330202936132741,0.061008888637430175,False
0,0,monoparental,Chorotega,3,0.16412892215341074,0.09869692347892037,True
1,0,monoparental,Central,1,0.5403479908447117,0.4085277950857616,False
0,0,adultos_y_mayores,Pacífico Central,1,0.36192922994135057,0.1655493570150883,False
0,1,bi-parental,Huetar Atlántica,2,0.09607728002631673,0.3286630674805932,True
0,1,solo_mayores,Central,2,0.08627937223752118,0.0826795131086202,True
0,1,bi-parental,Central,3,0.20329518481381506,0.5791574522629399,False
0,1,bi-parental,Central,2,0.08749458961475666,0.004032707265923533,True
1,0,solo_mayores,Central,2,0.150158069595919,3.636479290367389e-07,True
0,1,adultos_y_mayores,Central,3,0.19955321829641925,1.8604991198054787e-06,True
1,1,monoparental,Huetar Atlántica,3,0.15029899582921874,0.014078849494047996,True
0,1,bi-parental,Huetar Atlántica,3,0.07687348430904943,0.039411497552299064,True
0,1,adultos_y_mayores,Central,1,0.15978358079796548,0.3385863447978422,True
0,0,solo_mayores,Huetar Norte,2,0.4336088911492634,0.3911331350439459,False
0,1,adultos_y_mayores,Central,2,0.14049946927689927,0.19279805393909025,True
0,1,bi-parental,Central,2,0.6624256596524697,0.25374823679368136,False
0,1,adultos_y_mayores,Central,3,0.18426515834832924,0.12519564002251782,True
0,1,adultos_y_mayores,Central,1,0.05736997885255341,0.001194985160574134,True
0,1,solo_mayores,Central,3,0.041849259542276016,0.010843657463057335,True
0,1,adultos_y_mayores,Pacífico Central,1,0.3879695982581037,0.2400199160356569,False
1,1,bi-parental,Central,2,0.4401134499038325,0.947375544247535,False
0,0,bi-parental,Huetar Norte,1,0.012076693389117522,0.06672212720797062,True
0,0,adultos_y_mayores,Central,1,0.3280950422380608,0.3390710593577356,False
1,1,solo_mayores,Pacífico Central,3,0.186492342705922,0.2062398254661872,True
0,1,solo_mayores,Central,3,0.3020460129022923,0.5996560566380632,False
0,0,bi-parental,Central,1,0.403859643158163,0.06824672753305852,False
1,0,bi-parental,Central,2,0.8754001967995094,0.004953530171311788,False
1,1,bi-parental,Huetar Norte,1,0.5876839437027566,0.8393335153165897,False
1,1,solo_mayores,Central,1,0.2892557068024927,0.3776525827653121,False
0,1,bi-parental,Central,3,0.13238660616142348,0.0016759165287969235,True
0,0,bi-parental,Huetar Norte,1,0.43686269657367294,0.3448952013336157,False
0,0,bi-parental,Chorotega,2,0.4629652423534578,0.27757739032842943,False
1,1,bi-parental,Chorotega,1,0.4131113432689738,0.3274336959980617,False
0,1,solo_mayores,Central,3,0.11309219648508935,0.4791870564525203,True
0,1,adultos_y_mayores,Huetar Atlántica,3,0.19156466096087588,0.05615950023450212,True
0,1,bi-parental,Central,2,0.0961556417621308,0.0028425394385965183,True
1,1,solo_mayores,Central,2,0.224478623449202,0.18178762619670386,False
0,1,adultos_y_mayores,Central,1,0.03586286280057726,3.0380925309870115e-06,True
0,1,bi-parental,Central,1,0.1377431425325709,0.1608711672487839,True
1,0,monoparental,Huetar Atlántica,2,0.6296153157441421,0.9623503992806745,False
0,0,solo_mayores,Brunca,3,0.05686571874475309,0.0010299047696796712,True
1,1,monoparental,Huetar Atlántica,2,0.4458314092366867,0.8913914752172031,False
0,1,bi-parental,Central,2,0.07854617063420095,0.0008827701988872262,True
0,1,adultos_y_mayores,Central,3,0.02338934200114726,1.9576580880807226e-06,True
0,0,adultos_y_mayores,Central,1,0.1163765233971064,0.08137430011183541,True
0,1,adultos_y_mayores,Huetar Atlántica,2,0.15731577562210666,0.16176975723978002,True
1,1,adultos_y_mayores,Central,1,0.2322196243438316,0.7305136157294839,False
0,0,bi-parental,Chorotega,2,0.5595871943706787,0.21416413091561715,False
1,1,bi-parental,Huetar Norte,3,0.4431886437722755,0.4129738441090397,False
0,1,adultos_y_mayores,Central,2,0.11105999843394147,0.3978959760010866,True
0,1,adultos_y_mayores,Brunca,3,0.05245253480518339,0.054846075518554,True
0,0,bi-parental,Brunca,2,0.2721720337181933,0.1498546404675521,False
0,1,solo_mayores,Central,1,0.3518014516873416,0.05064527046818665,False
0,1,bi-parental,Central,1,0.29314249571698997,0.5692961321964174,False
1,1,monoparental,Huetar Atlántica,1,0.5914777412696545,0.7911548590474391,False
0,1,bi-parental,Central,1,0.030747600413501292,5.3971644644956066e-08,True
1,0,monoparental,Central,2,0.6731431094186446,0.8485617799659056,False
0,1,bi-parental,Huetar Atlántica,1,0.1093210900710674,0.0087102449858518,True
0,1,bi-parental,Central,2,0.24078461260314366,0.003019471916940226,False
0,0,adultos_y_mayores,Huetar Atlántica,2,0.21918000817324104,0.0928959120407994,False
0,1,adultos_y_mayores,Central,3,0.05405308361379423,0.0006211800581945425,True
0,1,adultos_y_mayores,Central,3,0.04146231963410496,0.003866282165407319,True
0,1,monoparental,Central,3,0.181402936367038,0.04624533047344048,True
0,1,adultos_y_mayores,Central,1,0.10517834725821194,0.1234560978141695,True
0,0,bi-parental,Chorotega,1,0.2666188101726035,0.11392599183764213,False
0,1,adultos_y_mayores,Central,3,0.07193625633476561,0.07628435675544544,True
1,0,solo_mayores,Huetar Norte,3,0.7371647798868781,0.8067629562360998,False
0,0,monoparental,Central,1,0.13364947297229818,0.0050544174143056396,True
1,1,bi-parental,Central,3,0.8371833515121836,0.9987564090411994,False
0,1,monoparental,Central,3,0.16021363061333646,0.057574867518472586,True
0,1,solo_mayores,Central,1,0.05752437672338069,0.000797410601512676,True
0,1,solo_mayores,Central,2,0.033924710764414244,0.00032422663226178963,True
0,0,bi-parental,Huetar Norte,1,0.2358801449330302,0.4772203675270029,False
1,0,bi-parental,Chorotega,1,0.30813562896933955,0.9581591816356588,False
1,1,bi-parental,Central,1,0.4820709135023562,0.8246161441298051,False
0,1,bi-parental,Pacífico Central,3,0.4247175753350923,0.5061883684400683,False
0,1,adultos_y_mayores,Central,1,0.03670360267043262,9.177721315844048e-05,True
0,0,bi-parental,Huetar Atlántica,2,0.3819974935767089,0.032954437778165604,False
0,0,solo_mayores,Chorotega,3,0.16244486726789736,0.16169038404471694,True
1,0,adultos_y_mayores,Huetar Norte,3,0.2255310661856061,0.08315516530237019,False
0,1,adultos_y_mayores,Chorotega,3,0.14875296539715968,0.011583332566920498,True
0,1,adultos_y_mayores,Central,1,0.2211267733184425,0.5449639901111965,False
0,1,bi-parental,Central,2,0.14276777363660098,0.00802158149349522,True
0,1,bi-parental,Chorotega,3,0.2600340760872113,0.04142570324292899,False
0,0,bi-parental,Chorotega,1,0.5092146173758664,0.4408056504558365,False
1,0,adultos_y_mayores,Huetar Norte,2,0.3872509409171225,0.8762540880874359,False
1,0,bi-parental,Chorotega,1,0.5219683568583399,0.4649565864269088,False
0,0,adultos_y_mayores,Pacífico Central,1,0.4767737364169107,0.21203469374102088,False
0,0,bi-parental,Central,2,0.11792171336562435,0.025701898252778684,True
0,0,adultos_y_mayores,Brunca,3,0.2659628418538858,0.3326508168059126,False
1,1,adultos_y_mayores,Chorotega,3,0.2991254666369583,0.0313777217605567,False
0,1,bi-parental,Huetar Norte,3,0.4770492700810887,0.3692915718608944,False
1,0,adultos_y_mayores,Central,1,0.11120093282344007,0.0003897111700097867,True
0,0,adultos_y_mayores,Central,2,0.24897480011555306,0.16223267308726794,False
0,1,solo_mayores,Central,3,0.10723726164871254,0.006077302072826757,True
0,1,adultos_y_mayores,Central,3,0.029551254572777283,6.0578304912673596e-05,True
1,1,bi-parental,Huetar Atlántica,3,0.4927837507574641,0.8028073603503671,False
0,1,adultos_y_mayores,Central,2,0.20231993116169625,0.17446583635939442,False
0,0,bi-parental,Central,3,0.658126222039468,0.8967822281955874,False
0,0,solo_mayores,Pacífico Central,1,0.3802917959847472,0.19525700010992555,False
0,1,bi-parental,Brunca,1,0.3353046494500852,0.6875995937587243,False
0,1,bi-parental,Central,2,0.04710715540359353,0.002315556232508579,True
1,1,solo_mayores,Pacífico Central,1,0.231607909069724,0.7375044059108544,False
0,1,bi-parental,Central,1,0.2525757524226983,0.03698927270914567,False
0,1,adultos_y_mayores,Central,3,0.10787000524185902,0.05749941719461653,True
0,1,bi-parental,Central,2,0.07729268474214256,0.023457670789655573,True
0,0,solo_mayores,Huetar Atlántica,1,0.20011074918807467,0.0012547806681171068,False
1,1,solo_mayores,Central,3,0.301507262269265,0.07116296954026106,False
0,1,adultos_y_mayores,Central,2,0.03367312825728199,6.293640695704725e-05,True
0,1,bi-parental,Central,1,0.07282920219224841,0.007279198915060754,True
0,1,solo_mayores,Central,3,0.08680194146243653,0.4229552993474902,True
0,1,bi-parental,Central,1,0.08434534085730434,0.00030322783319432114,True
0,0,bi-parental,Huetar Atlántica,3,0.2010299778626702,0.14340610595515374,False
1,0,adultos_y_mayores,Central,1,0.3752433983032436,0.7929133531351132,False
0,0,bi-parental,Huetar Norte,2,0.08907956389287394,0.011655319673191169,True
1,0,bi-parental,Central,1,0.3074467327564908,0.07752243127511357,False
0,1,monoparental,Central,3,0.0959258269933568,0.005706460509081881,True
1,1,bi-parental,Chorotega,3,0.5286310739646339,0.8161965427266117,False
0,1,adultos_y_mayores,Central,1,0.046483933799781225,0.042458567054435584,True
1,1,bi-parental,Huetar Atlántica,2,0.7107539559152672,0.8921052180042929,False
1,0,bi-parental,Central,2,0.3062227142327035,0.17441524915905404,False
0,1,bi-parental,Chorotega,1,0.03330963725863476,0.0012807331343880793,True
0,1,adultos_y_mayores,Central,3,0.279156374349848,0.04557507419566725,False
0,1,adultos_y_mayores,Central,1,0.05532615197950045,0.0007657164964190782,True
0,0,adultos_y_mayores,Huetar Atlántica,1,0.26104741912150803,0.3718909052333454,False
0,0,bi-parental,Central,3,0.3101061663960421,0.02085803832220869,False
1,1,bi-parental,Pacífico Central,2,0.4223663093275106,0.14722877628180692,False
0,1,bi-parental,Huetar Norte,3,0.19893096382735534,0.029268738348470668,True
0,1,adultos_y_mayores,Pacífico Central,1,0.06011131556209745,0.003920570462846036,True
1,1,bi-parental,Huetar Atlántica,2,0.23497990889683315,0.36874292595337976,False
1,1,solo_mayores,Central,2,0.33958212461237897,0.16453134239017306,False
0,0,adultos_y_mayores,Huetar Atlántica,3,0.2736298149949677,0.3455275935163116,False
1,1,bi-parental,Pacífico Central,2,0.4524892312122669,0.6956987552578779,False
0,1,adultos_y_mayores,Central,3,0.0395572295931811,0.0029092521366243353,True
1,0,monoparental,Brunca,1,0.4677242339553515,0.1875918908295128,False
0,1,bi-parental,Huetar Atlántica,2,0.1898725638401513,0.06779919312111814,True
0,0,bi-parental,Central,3,0.1675500990184443,0.0043641594422618,True
0,0,bi-parental,Brunca,3,0.16681880048982864,0.27722270110146074,True
0,1,solo_mayores,Chorotega,2,0.061624109250805074,0.010996574131700658,True
0,0,adultos_y_mayores,Chorotega,3,0.14339006765805715,0.0005764769594821803,True
0,1,bi-parental,Central,2,0.22082541199209155,0.09916833312249124,False
0,0,adultos_y_mayores,Central,3,0.14731554898168284,0.15994707963008528,True
0,1,adultos_y_mayores,Central,1,0.13730923359761346,0.2641244916601645,True
0,0,solo_mayores,Chorotega,3,0.5654598656971808,0.9319592775284812,False
0,1,monoparental,Central,3,0.08153714256457267,0.002208810728707998,True
0,0,bi-parental,Pacífico Central,3,0.14562078691226982,0.02060850395527264,True
0,1,bi-parental,Central,3,0.19435282605752766,0.0270720815632226,True
0,0,adultos_y_mayores,Huetar Norte,1,0.4248757990796149,0.2140500932015648,False
0,1,bi-parental,Central,1,0.2244957287712221,0.5801649644637422,False
1,1,bi-parental,Central,1,0.4770865100572504,0.3600291580738233,False
1,1,bi-parental,Central,2,0.6201381839750126,0.0059062559460775176,False
0,0,bi-parental,Central,1,0.1733631426849083,0.02673818174831078,True
0,1,adultos_y_mayores,Central,2,0.2274077018907402,0.15143151396154125,False
0,0,bi-parental,Brunca,3,0.27717674212525273,0.04042940654747668,False
0,1,bi-parental,Chorotega,3,0.25170071926388393,0.21749502487910016,False
0,1,bi-parental,Pacífico Central,3,0.4035571345082318,0.5000194702672001,False
0,0,solo_mayores,Chorotega,2,0.2746622917210256,0.050522118422233135,False
0,1,adultos_y_mayores,Central,1,0.2793274997319107,0.014640474985076594,False
0,1,adultos_y_mayores,Central,3,0.1097006946962604,0.03552291275523047,True
1,0,bi-parental,Brunca,3,0.6432603040956251,0.5601650320136967,False
